mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,target
13.53,10.94,87.91,559.2,0.1291,0.1047,0.24351120711022975,0.4242404633254603,0.2403,0.06641,0.40507359424811773,1.014,0.36257533722376345,0.3255497619587395,0.012611500000000001,0.02839,0.01162,0.008239,0.02572,0.006164,0.21878335112059766,12.49,0.2039444195428059,0.23991780118160805,0.1451,0.1379,0.08539,0.07407,0.271,0.07191,1
18.05,16.15,120.2,1006.0,0.1065,0.2146,0.5962961651499592,0.698870805966286,0.2152,0.06673,0.9999999999999999,0.5505,0.9999999999999999,0.9999999999999998,0.00794,0.05839,0.04658,0.0207,0.02591,0.007054,0.5144076840981857,18.91,0.4964888689675781,0.8133116419784798,0.1478,0.5634,0.3786,0.2102,0.3751,0.1108,0
20.18,23.97,143.7,1245.0,0.1286,0.22861999999999996,1.0,1.0,0.2906,0.07874999999999999,0.9999999999999999,1.885,0.9999999999999999,0.9999999999999998,0.01038,0.061505,0.08249,0.025318,0.035960000000000006,0.005987,0.5492707221629314,31.72,0.5970914886199512,0.8207323686388674,0.1639,0.6164,0.7681,0.2508,0.41915,0.09964,0
12.86,18.0,83.19,506.3,0.09934,0.09546,0.13770758825820614,0.14980425146406967,0.1718,0.05997,0.20891270433426032,1.095,0.19535061704773748,0.17063402100808586,0.005293,0.01661,0.02071,0.008179,0.01748,0.002848,0.22447527570259695,24.82,0.2065341899496987,0.24939349830179525,0.1289,0.2141,0.1731,0.07926,0.2779,0.07918,1
11.45,20.97,73.81,401.5,0.1102,0.09362,0.16256506497645265,0.1444980101595108,0.1842,0.07005,0.2897646340636234,2.174,0.25255907395006216,0.2244137131917681,0.01037,0.01706,0.02586,0.007506,0.01816,0.003976,0.18427605834222693,32.16,0.16992878131381045,0.1940234609127494,0.1557,0.1676,0.1755,0.06127,0.2762,0.08851,1
13.34,15.86,86.49,520.0,0.1078,0.1535,0.4139371835274954,0.4521305853043001,0.1942,0.06902,0.236722512378756,1.016,0.1488567875251124,0.07755862868082322,0.006794,0.03575,0.0398,0.01383,0.02134,0.004603,0.27036641764496616,23.19,0.23034015638228994,0.24528355738219598,0.1536,0.4791,0.4858,0.1708,0.3527,0.1016,1
25.22,24.91,171.5,1326.3000000000002,0.1063,0.22861999999999996,1.0,1.0,0.1829,0.06782,0.9999999999999999,1.474,0.9999999999999999,0.9999999999999998,0.008166,0.05693,0.0573,0.0203,0.01065,0.005893,0.7851298470295268,33.62,0.8032770556302604,1.0,0.1573,0.6076,0.6476,0.2867,0.2355,0.1051,0
19.1,26.29,129.1,1132.0,0.1215,0.1791,0.6858822279664317,0.9505937166337725,0.1634,0.07224,0.5528047208844875,2.43415,0.9650817947000859,0.7594397843774402,0.007545,0.0605,0.02134,0.01843,0.03056,0.008023,0.44112415510494474,32.72,0.4526619851586235,0.6352142021291778,0.1392,0.2817,0.2432,0.1841,0.2311,0.09203,0
12.0,15.65,76.95,443.3,0.09723,0.07165,0.14698488013880526,0.12055521402918436,0.2079,0.05968,0.15682018585091226,1.255,0.1308715201377595,0.11786191087936723,0.005969,0.01812,0.02007,0.007027,0.01972,0.002607,0.20419779437922447,24.9,0.1861148463568903,0.2184547763792562,0.1377,0.2003,0.2267,0.07632,0.3379,0.07924,1
18.46,18.52,121.1,1075.0,0.09874,0.1053,0.47271697177861965,0.5691267350438413,0.2132,0.06022,0.7979380044767007,1.475,0.7701138429159092,0.9294692561525479,0.006471,0.01649,0.02806,0.0142,0.0237,0.003755,0.5336179295624333,27.68,0.5069475571492603,0.8093158660844251,0.1398,0.2089,0.3157,0.1642,0.3695,0.08579,0
14.48,21.46,94.25,648.2,0.09444,0.09947,0.42633051237562397,0.3195392629501408,0.2075,0.05636,0.41904632707047407,2.22,0.4867502152492107,0.4038892667321595,0.009369,0.02983,0.05371,0.01761,0.02418,0.003249,0.29455709711846323,29.25,0.28880920364559987,0.3560236321602877,0.1306,0.1976,0.3349,0.1225,0.302,0.06846,0
19.02,24.59,122.0,1076.0,0.09029,0.1206,0.5198116214015084,0.5352185589025141,0.1953,0.05629,0.5941802889506884,0.6636,0.4396823878312446,0.6404191541348648,0.003872,0.01842,0.0371,0.012,0.01964,0.003337,0.5916044112415509,30.41,0.5104337865431545,0.8207323686388674,0.1249,0.3206,0.5755,0.1956,0.3956,0.09288,0
12.36,21.8,79.78,466.1,0.08772,0.09445,0.21298820863283874,0.24233992299479085,0.193,0.06404,0.2527301092043682,1.502,0.27666698555438624,0.17819088642031286,0.007112,0.02493,0.02703,0.01293,0.01958,0.004463,0.20988971896122377,30.5,0.20444245231336222,0.22233638724776666,0.1304,0.2463,0.2434,0.1205,0.2972,0.09261,1
14.64,15.24,95.77,651.9,0.1132,0.1339,0.35289118657271334,0.4571132753098004,0.2116,0.06346,0.5426304008682086,0.7372,0.5849038553525303,0.4528829441547646,0.005508,0.04412,0.04436,0.01623,0.02427,0.004841,0.2991817858413376,18.24,0.293789531351163,0.35299825898336046,0.1277,0.3089,0.2604,0.1397,0.3151,0.08473,1
14.62,24.02,94.57,662.7,0.08974,0.08606,0.1098403031054141,0.19134823826317665,0.1685,0.05866,0.3535237061656379,1.111,0.29120826556969287,0.3395299629713595,0.004868,0.01818,0.01121,0.008606,0.02085,0.002893,0.2909996442547136,29.11,0.2614174012650033,0.3530553414961327,0.1115,0.1766,0.09189,0.06946,0.2522,0.07246,1
15.37,22.76,100.2,728.2,0.092,0.1036,0.3972947133600084,0.4842268741708998,0.1717,0.06097,0.27321440683714304,0.8413,0.2521764086865015,0.285120532003325,0.009882,0.02444,0.04531,0.01763,0.02471,0.002142,0.3023834934187122,25.84,0.28432690871059313,0.3685817849701744,0.1257,0.1997,0.2846,0.1476,0.2556,0.06828,0
13.27,14.76,84.74,551.7,0.07355,0.05055,0.11547041535356395,0.17135276798136348,0.1386,0.05318,0.39910465983856747,1.153,0.37195063618100066,0.3721504320008061,0.004481,0.01038,0.01358,0.01082,0.01069,0.001435,0.2998932764140875,22.35,0.2693859255939041,0.36841053743185775,0.1006,0.1238,0.135,0.1001,0.2027,0.06206,1
13.45,18.3,86.6,555.1,0.1022,0.08165,0.14071739669275163,0.17989452227650696,0.1638,0.0571,0.24893169639829069,1.373,0.2567683918492299,0.23197057860399503,0.005884,0.01491,0.01872,0.009366,0.01884,0.001817,0.2550693703308431,25.94,0.23497186114846358,0.2935182806747153,0.1339,0.1751,0.1381,0.07911,0.2678,0.06603,1
15.06,19.83,100.3,705.6,0.1039,0.1553,0.6019616869091037,0.5704209402400752,0.1855,0.06284,0.4955572135928915,0.9644,0.5642399311202525,0.5080480616640218,0.00925,0.03715,0.04867,0.01851,0.01498,0.00352,0.3664176449662042,24.23,0.36401215199960163,0.47937894226103833,0.1551,0.4203,0.5203,0.2115,0.2834,0.08234,0
20.26,23.03,132.4,1264.0,0.09078,0.1313,0.5187493360716687,0.5618791859449317,0.2095,0.05649,0.876483755002374,1.509,0.7264900028699894,0.9999999999999998,0.006016,0.03482,0.04232,0.01269,0.02657,0.004411,0.5795090715048025,31.59,0.5263708352009562,0.8932271598595771,0.119,0.3539,0.4098,0.1573,0.3689,0.08368,0
12.18,17.84,77.79,451.1,0.1045,0.07057,0.08816968237668636,0.19031287410618955,0.19,0.06635,0.34538425015261476,1.511,0.31627284033291875,0.22214665356809996,0.005433,0.01179,0.01131,0.01519,0.0222,0.003408,0.17431519032372822,20.92,0.15802579809751482,0.17695578959385794,0.114,0.09358,0.0498,0.05882,0.2227,0.07376,1
9.787,19.94,62.11,294.5,0.1024,0.05301,0.02418115505824864,0.05136053321254085,0.135,0.0689,0.30319473648511164,2.043,0.2630823686979814,0.16685558830197236,0.01113,0.01463,0.005308,0.00525,0.01801,0.005667,0.10636784062611171,26.29,0.09163802978235969,0.10326226560493196,0.1316,0.09473,0.02049,0.02381,0.1934,0.08988,1
11.6,12.84,74.34,412.6,0.08983,0.07525,0.14857830813356465,0.21677937036917208,0.162,0.06582,0.16278912026046258,0.5391,0.1373768296182914,0.11269805284767878,0.006153,0.0133,0.01693,0.006884,0.01651,0.002551,0.18249733191035222,17.16,0.16210966681607647,0.18683106430345064,0.1431,0.1851,0.1922,0.08449,0.2772,0.08756,1
14.42,19.77,94.48,642.5,0.09752,0.1141,0.3324244892178039,0.3778432070404763,0.1879,0.0639,0.24147052838635283,1.851,0.30976753085238684,0.2525000629738785,0.008005,0.02895,0.03321,0.01424,0.01462,0.004452,0.29882604055496254,30.86,0.29428756412171925,0.3660130718954248,0.1431,0.3026,0.3194,0.1565,0.2718,0.09353,0
13.61,24.98,88.05,582.7,0.09488,0.08511,0.30540703232888344,0.29048435629469055,0.1609,0.05871,0.4680187207488299,1.29,0.40256385726585664,0.4576689589158417,0.005872,0.01488,0.02647,0.009921,0.01465,0.002355,0.3223052294557096,35.27,0.2898052691867125,0.4117361646259669,0.1265,0.1943,0.3169,0.1184,0.2651,0.07397,0
6.981,13.43,43.79,143.5,0.117,0.07568,0.0,0.0,0.193,0.07818,0.1527504578444007,1.508,0.15230077489715865,0.03817476510743344,0.01019,0.01084,0.0,0.0,0.02659,0.0041,0.0,19.54,0.0,0.0,0.1584,0.1202,0.0,0.0,0.2932,0.09382,1
12.18,20.52,77.22,458.7,0.08013,0.04038,0.08438086470025848,0.1145371598666969,0.1739,0.05677,0.1097469985755952,1.571,0.08150770113842914,0.09922164286254062,0.00508,0.006098,0.01069,0.006797,0.01447,0.001532,0.19245819992885094,32.84,0.17017779769908858,0.20698119131204157,0.1123,0.08862,0.1145,0.07431,0.2694,0.06878,1
9.876,19.4,63.95,298.3,0.1005,0.09697,0.21791013066109552,0.19600737696961856,0.1945,0.06322,0.09333242894933186,1.222,0.14751745910264996,0.06257084561323964,0.009058,0.02196,0.03029,0.01112,0.01609,0.00357,0.10067591604411241,26.83,0.1086209472583296,0.10046522247909354,0.1559,0.2302,0.2644,0.09749,0.2622,0.0849,1
10.49,19.29,67.41,336.1,0.09989,0.08578,0.10605148542898621,0.07771702203384348,0.2217,0.06481,0.330326256528522,1.534,0.29560891610064094,0.20564749741807095,0.007595,0.02219,0.0288,0.008614,0.0271,0.003451,0.1284240483813589,23.31,0.11858160266945567,0.12421154779233384,0.1219,0.1486,0.07987,0.03203,0.2826,0.07552,1
13.11,15.56,87.21,530.2,0.1398,0.1765,0.733330972699267,0.621283204452066,0.1925,0.07692,0.37889167740622665,0.9238,0.31627284033291875,0.35086526108969995,0.007162,0.02912,0.05473,0.01388,0.01547,0.007098,0.29811454998221265,22.4,0.27884854823447386,0.3664697319976026,0.1862,0.4099,0.6376,0.1986,0.3147,0.12301,0
11.64,18.33,75.17,412.5,0.1142,0.1017,0.2503452427321978,0.22551525544375065,0.1801,0.0652,0.26385403242216643,1.657,0.2674830192289294,0.174034610443588,0.00854,0.0231,0.02945,0.01398,0.01565,0.00384,0.18534329420135187,29.26,0.17480950246526222,0.19208265547849418,0.1688,0.266,0.2873,0.1218,0.2806,0.09097,1
12.36,18.54,79.01,466.7,0.08477,0.06815,0.09358733755886829,0.12430840909826256,0.1602,0.06066,0.011395238418232395,0.8944,0.017487802544723985,0.03054233104108417,0.003457,0.01047,0.01167,0.005558,0.01251,0.001356,0.19067947349697612,27.49,0.1750585188505404,0.20486913833946974,0.1184,0.1963,0.1937,0.08442,0.2983,0.07185,1
22.27,19.67,152.8,1326.3000000000002,0.1326,0.22861999999999996,1.0,1.0,0.2556,0.07039,0.9999999999999999,1.545,0.9999999999999999,0.9999999999999998,0.006515,0.061505,0.08249,0.0248,0.03112,0.005037,0.7282106012095338,28.01,0.7788734498730017,1.0,0.1701,0.6269500000000001,0.7855000000000001,0.291,0.4055,0.09789,0
11.34,21.26,72.48,396.5,0.08759,0.06575,0.18175701993555465,0.1228847833824053,0.1487,0.06529,0.1667231906667571,0.9861,0.1607194106954941,0.12101060480112849,0.009113,0.01557,0.02443,0.006435,0.01568,0.002477,0.1807186054784774,29.15,0.16723940435280638,0.19002768501869455,0.1699,0.2196,0.312,0.08278,0.2829,0.08832,1
9.777,16.99,62.5,290.2,0.1037,0.08404,0.15346482065082678,0.11505484194519043,0.1584,0.07065,0.395441904632707,1.424,0.3807519372428967,0.20237285573943928,0.012611500000000001,0.02932,0.02722,0.01023,0.03281,0.004638,0.11099252934898618,21.47,0.10593157029732558,0.10377600821988187,0.1467,0.1765,0.13,0.05334,0.2533,0.08468,1
12.63,20.76,82.15,480.4,0.09933,0.1209,0.3771112920930561,0.3896204743262045,0.1735,0.0707,0.3132333989011734,1.803,0.37386396249880405,0.1722713418474017,0.012611500000000001,0.04042,0.05101,0.02295,0.02144,0.005891,0.192102454642476,25.47,0.19219084615767718,0.19533635870651028,0.1287,0.225,0.2216,0.1105,0.2226,0.08486,1
14.26,19.65,97.83,629.9,0.07837,0.2233,1.0,0.5046106060115831,0.1704,0.07769,0.3409075493454521,1.49,0.505500813163685,0.2827275246227865,0.005298,0.061505,0.08249,0.02292,0.02566,0.008023,0.26218427605834227,23.73,0.2818367448578117,0.2989982019008477,0.08949,0.4193,0.6783,0.1505,0.2398,0.1082,1
10.51,20.19,68.64,334.2,0.1122,0.1303,0.22931199320137383,0.1985310771022746,0.1922,0.07782,0.3012955300820729,1.86,0.24567109920596952,0.16509231970578606,0.01188,0.03747,0.04591,0.01544,0.02287,0.006792,0.11490572749911065,22.75,0.11061307834055484,0.10800011416502556,0.13,0.2049,0.1295,0.06136,0.2383,0.09026,1
8.726,15.83,55.84,230.9,0.115,0.08201,0.14631209942990686,0.12450253987769763,0.1649,0.07633,0.07461168011937869,0.5864,0.11422558117286902,0.027255094586765408,0.008261,0.02213,0.03259,0.0104,0.01708,0.003806,0.06040554962646749,19.62,0.0700732108172718,0.05662585267003453,0.1724,0.2364,0.2456,0.105,0.2926,0.1017,1
11.93,21.53,76.53,438.6,0.09768,0.07849,0.1178428525902057,0.12993820170187986,0.1688,0.06194,0.27172217323475545,0.9227,0.2378264613029752,0.2265548250585657,0.007803,0.02507,0.01835,0.007711,0.01278,0.003856,0.20419779437922447,26.15,0.1849195677075552,0.2270742358078603,0.15,0.2399,0.1503,0.07247,0.2438,0.08541,1
8.95,15.76,58.74,245.2,0.09462,0.1243,0.3279983003434722,0.1493512796453878,0.1305,0.07163,0.2736213796377942,0.9789,0.4827322299818233,0.12768583591526236,0.012611500000000001,0.061505,0.08249,0.02308,0.02384,0.005601,0.05279260049804341,17.07,0.06439563723292996,0.048405970830835976,0.1179,0.1879,0.1544,0.03846,0.1652,0.07722,1
14.87,16.67,98.64,682.5,0.1162,0.1649,0.5984207358096384,0.5774096482997381,0.2157,0.06768,0.4274570982839313,0.9489,0.42705443413374145,0.4329831985692335,0.006985,0.02563,0.03011,0.01271,0.01602,0.003884,0.3870508715759515,27.37,0.38194133173962846,0.5193367012015868,0.1878,0.448,0.4704,0.2027,0.3585,0.1065,0
15.78,22.91,105.7,782.6,0.1155,0.1752,0.7552848695159518,0.6133885527550395,0.2096,0.07331,0.5975717289561148,1.072,0.5435760068879747,0.652762034308169,0.008699,0.03976,0.0595,0.0139,0.01495,0.005984,0.43614372109569555,30.5,0.39787838039743023,0.6203727488084025,0.1855,0.4925,0.7356,0.2034,0.3274,0.12301,0
17.95,20.01,114.2,982.0,0.08402,0.06722,0.25824156368400547,0.3621186139062349,0.2129,0.05025,0.5956725225530759,1.214,0.49746484262891033,0.5949520139046324,0.004024,0.008422,0.02291,0.009863,0.035960000000000006,0.001902,0.4500177872643186,27.83,0.39240001992131074,0.6140936724034591,0.1072,0.1202,0.2249,0.1185,0.41915,0.06111,0
11.41,10.82,73.34,403.3,0.09373,0.06685,0.12435820261322188,0.16973501148607115,0.1667,0.06113,0.03974767686359629,0.4607,0.06620109059600113,0.04657548049069246,0.00604,0.01529,0.01514,0.00646,0.01344,0.002206,0.17395944503735328,15.97,0.16599432242641565,0.18568941404800643,0.1548,0.239,0.2102,0.08958,0.3016,0.08523,1
18.66,17.12,121.4,1077.0,0.1054,0.11,0.5159165751920964,0.5607144012683213,0.1966,0.06213,0.8157091501051346,1.581,0.7917344303070887,0.9999999999999998,0.008102,0.02101,0.03342,0.01601,0.02045,0.00457,0.5094272500889363,24.9,0.4730813287514319,0.7784913091874304,0.1503,0.2291,0.3272,0.1674,0.2894,0.08456,0
24.25,20.2,166.2,1326.3000000000002,0.1447,0.22861999999999996,1.0,1.0,0.2655,0.06877,0.9999999999999999,2.43415,0.9999999999999999,0.9999999999999998,0.012611500000000001,0.061505,0.08249,0.01822,0.035960000000000006,0.008023,0.6435432230522945,23.99,0.6498829622989193,1.0,0.1696,0.4244,0.5803,0.2248,0.3222,0.08009,0
14.5,10.89,94.28,640.7,0.1101,0.1099,0.3130908962147232,0.37389588119196304,0.1856,0.06402,0.2460828867937326,0.857,0.22405051181478997,0.2189979596463387,0.003818,0.01276,0.02882,0.012,0.0191,0.002808,0.2764140875133404,15.98,0.2609193684944469,0.3198333190627052,0.1313,0.1788,0.256,0.1221,0.2889,0.08006,1
13.37,16.39,86.1,553.5,0.07115,0.07325,0.2865337629687334,0.18118872747274084,0.1422,0.05823,0.07108458251373531,1.14,0.08916100640964317,0.09896974734879974,0.005919,0.0327,0.04957,0.01038,0.01208,0.004076,0.22518676627534684,22.75,0.20708202599731063,0.2551017495790165,0.1025,0.2531,0.3308,0.08978,0.2048,0.07628,1
13.85,17.21,88.44,588.7,0.08785,0.06136,0.05028150561240748,0.07383440644514189,0.1614,0.0589,0.14515363223224578,0.8561,0.1412034822538984,0.13990276833169601,0.004599,0.009169,0.009127,0.004814,0.01247,0.001708,0.2689434364994664,23.58,0.24846854923053935,0.30864514655935155,0.1157,0.135,0.08115,0.05104,0.2364,0.07182,1
13.61,24.69,87.76,572.6,0.09258,0.07862,0.18713926560674193,0.19963115151907337,0.1761,0.0613,0.1621108322593773,1.005,0.19037596862144834,0.16408473765082243,0.004088,0.01174,0.01796,0.00688,0.01323,0.001465,0.3187477765919602,35.64,0.31271477663230246,0.3787424722436282,0.1471,0.2884,0.3796,0.1329,0.347,0.079,0
19.0,18.91,123.4,1138.0,0.08217,0.08028,0.3282815764314294,0.3641246319603974,0.1946,0.05044,0.7842365868547785,1.342,0.8531522051085813,0.9374039648353865,0.004428,0.02731,0.0404,0.01361,0.0203,0.002686,0.511917467093561,25.73,0.48702624632700825,0.7722122327824872,0.1021,0.2264,0.3207,0.1218,0.2841,0.06541,0
15.1,16.39,99.58,674.5,0.115,0.1807,0.4029602351191529,0.5522373572329894,0.2001,0.06467,0.4332903750932645,1.068,0.3901272362001339,0.41610619914859326,0.009006,0.04185,0.03204,0.02258,0.02353,0.004984,0.2909996442547136,18.33,0.2763583843816923,0.3295944287467535,0.1386,0.2883,0.196,0.1423,0.259,0.07779,1
19.79,25.12,130.4,1192.0,0.1015,0.1589,0.9011720548139228,0.7435208852363544,0.2202,0.06113,0.5206538696330462,1.199,0.384195924614943,0.7119574800372805,0.005033,0.03179,0.04755,0.01043,0.01578,0.003224,0.5229455709711845,33.58,0.4895164101797898,0.8013243142963153,0.1275,0.3861,0.5673,0.1732,0.3305,0.08465,0
12.19,13.29,79.08,455.8,0.1066,0.09509,0.10109415388973476,0.18649496877729965,0.188,0.06471,0.12073526419317646,0.8163,0.23266048024490577,0.10627471724728582,0.006773,0.02456,0.01018,0.008094,0.02662,0.004143,0.19245819992885094,17.81,0.20404402609691719,0.2054970459799641,0.1427,0.2585,0.09915,0.08187,0.3469,0.09241,1
15.46,19.48,101.7,748.9,0.1092,0.1223,0.5191034311816153,0.5233118710971625,0.1931,0.05796,0.49216577358746516,0.7859,0.4471443604706782,0.5227839492178645,0.00624,0.01484,0.02813,0.01093,0.01397,0.002461,0.4030594094628247,26.0,0.3709846107873898,0.5541570339926363,0.1546,0.2394,0.3791,0.1514,0.2837,0.08019,0
16.16,21.54,106.2,809.8,0.1008,0.1284,0.36932119967423244,0.36321868832303367,0.216,0.05891,0.43641049989825675,1.265,0.3993112025255907,0.4644701377868461,0.004877,0.01952,0.02219,0.009231,0.01535,0.002373,0.4105300604766986,31.68,0.3948901837740923,0.5650027114193568,0.1395,0.3055,0.2992,0.1312,0.348,0.07619,0
15.71,13.93,102.0,761.7,0.09462,0.09462,0.25264686094685024,0.3839259714627755,0.1816,0.05723,0.2715865156345384,0.8155,0.23246914761312537,0.26622836847275755,0.005217,0.01515,0.01678,0.01268,0.01669,0.00233,0.34044823906083244,19.25,0.31819313710842173,0.4210406142078374,0.1223,0.1949,0.1709,0.1374,0.2723,0.07071,1
18.45,21.91,120.2,1075.0,0.0943,0.09709,0.4082716617683509,0.4430711489306631,0.1692,0.05727,0.6571254154514006,1.202,0.5757198890270735,0.7751832539862464,0.006001,0.01422,0.02855,0.009148,0.01492,0.002205,0.5190323728210601,31.39,0.4740773942925444,0.8018951394240375,0.1465,0.2275,0.3965,0.1379,0.3109,0.0761,0
12.77,22.47,81.72,506.3,0.09055,0.05761,0.166814206295811,0.1749765425308183,0.1585,0.06065,0.16984331547174927,1.38,0.13393284224624508,0.16458852867830423,0.007499,0.01202,0.02332,0.00892,0.01647,0.002629,0.23336890786197084,33.37,0.20733104238258881,0.26737448982504214,0.1419,0.1523,0.2177,0.09331,0.2829,0.08067,0
11.71,16.67,74.72,423.6,0.1051,0.06095,0.12719096349279413,0.1682466755104022,0.1339,0.05945,0.457708743132334,2.43415,0.4785229120826556,0.34721277614045687,0.006578,0.0138,0.02662,0.01307,0.01359,0.003707,0.192102454642476,25.48,0.17804671547387818,0.20635328367154726,0.1271,0.1028,0.1046,0.06968,0.1712,0.07343,1
11.43,15.39,73.06,399.8,0.09639,0.06889,0.12403951701427,0.18604199695861784,0.1734,0.05865,0.0873634945397816,0.9938,0.07385439586721515,0.07390614373158014,0.005133,0.01521,0.01434,0.008602,0.01501,0.001588,0.1561721807186055,22.02,0.14701927386822056,0.15800439535348348,0.119,0.1648,0.1399,0.08476,0.2676,0.06765,1
14.95,17.57,96.85,678.1,0.1167,0.1305,0.5449523742077121,0.5580612806160418,0.1957,0.06216,0.9999999999999999,1.452,0.9999999999999999,0.9999999999999998,0.01,0.0348,0.06577,0.025318,0.035960000000000006,0.002887,0.3778014941302028,21.43,0.35355346381791924,0.44878271541513254,0.1411,0.2164,0.3355,0.1667,0.3414,0.07147,0
11.28,13.39,73.0,384.8,0.1164,0.1136,0.1641230834602174,0.3103504060568804,0.1771,0.06072,0.30780709489249125,1.343,0.209317899167703,0.24595077961661502,0.01127,0.03498,0.02187,0.01965,0.0158,0.003442,0.14194236926360726,15.77,0.13008615966930626,0.14202129177726405,0.1367,0.1822,0.08669,0.08611,0.2102,0.06784,1
